id,kindred_id,bet_offer_name,has_started,home_odd,away_odd,etl_time
1080,1008136401,Match Odds,false,2.06,1.76,2021-10-07 16:01:00 UTC
919,1008136180,Match Odds,false,2.06,1.76,2021-10-07 07:01:00 UTC
1010,1008136180,Match Odds,false,2.06,1.76,2021-10-07 13:01:00 UTC
974,1008136401,Match Odds,false,2.06,1.76,2021-10-07 13:01:00 UTC
850,1008136401,Match Odds,false,2.06,1.76,2021-10-06 22:01:00 UTC
965,1008136180,Match Odds,false,2.06,1.76,2021-10-07 10:01:00 UTC
1153,1008136404,Match Odds,false,2.06,1.76,2021-10-07 19:01:00 UTC
863,1008136401,Match Odds,false,2.06,1.76,2021-10-07 04:01:00 UTC
980,1008136404,Match Odds,false,2.06,1.76,2021-10-07 13:01:00 UTC
795,1008135316,Match Odds,false,2.06,1.76,2021-10-06 19:01:00 UTC
282,1008083937,Match Odds,false,1.68,2.15,2021-09-23 04:01:00 UTC
258,1008100719,Match Odds,false,1.68,2.15,2021-09-25 10:01:00 UTC
66,1008108795,Match Odds,false,1.58,2.4,2021-09-28 10:01:00 UTC
484,1008108795,Match Odds,false,1.58,2.4,2021-09-28 10:01:00 UTC
703,1008135477,Match Odds,false,1.55,2.4,2021-10-06 16:01:00 UTC
670,1008135477,Match Odds,false,1.55,2.4,2021-10-06 13:01:00 UTC
338,1008117617,Match Odds,false,1.55,2.4,2021-09-30 13:01:00 UTC
311,1008021994,Match Odds,false,1.55,2.4,2021-09-03 13:01:00 UTC
361,1008117617,Match Odds,false,1.55,2.4,2021-09-30 19:01:00 UTC
350,1008117617,Match Odds,false,1.55,2.4,2021-09-30 16:01:00 UTC
323,1008117617,Match Odds,false,1.55,2.4,2021-09-30 10:01:00 UTC
277,1008084523,Match Odds,false,1.45,2.65,2021-09-21 10:01:00 UTC
581,1008132615,Match Odds,false,1.46,2.65,2021-10-05 19:01:00 UTC
853,1008136181,Match Odds,false,1.48,2.65,2021-10-07 04:01:00 UTC
883,1008136181,Match Odds,false,1.48,2.65,2021-10-07 07:01:00 UTC
830,1008136181,Match Odds,false,1.48,2.65,2021-10-06 22:01:00 UTC
139,1008116582,Match Odds,false,1.43,2.65,2021-09-30 07:01:00 UTC
624,1008132612,Match Odds,false,1.4,2.9,2021-10-05 19:01:00 UTC
609,1008135310,Match Odds,false,1.41,2.9,2021-10-06 07:01:00 UTC
675,1008135310,Match Odds,false,1.41,2.9,2021-10-06 13:01:00 UTC
651,1008135310,Match Odds,false,1.41,2.9,2021-10-06 10:01:00 UTC
559,1008132501,Match Odds,false,1.34,3.15,2021-10-05 19:01:00 UTC
26,1008018847,Match Odds,false,1.36,3.15,2021-09-02 16:01:00 UTC
1065,1008139699,Match Odds,false,1.32,3.4,2021-10-07 16:01:00 UTC
1245,1008139699,Match Odds,false,1.32,3.4,2021-10-08 04:01:00 UTC
1169,1008139699,Match Odds,false,1.32,3.4,2021-10-07 19:01:00 UTC
1234,1008139699,Match Odds,false,1.32,3.4,2021-10-07 22:01:00 UTC
616,1008131762,Match Odds,false,1.28,3.4,2021-10-05 16:01:00 UTC
272,1008094021,Match Odds,false,1.29,3.4,2021-09-23 04:01:00 UTC
174,1008081702,Match Odds,false,1.27,3.65,2021-09-19 07:01:00 UTC
857,1008135301,Match Odds,false,1.29,3.65,2021-10-07 04:01:00 UTC
257,1008097889,Match Odds,false,1.29,3.65,2021-09-24 19:01:00 UTC
608,1008135301,Match Odds,false,1.29,3.65,2021-10-05 22:01:00 UTC
804,1008135301,Match Odds,false,1.29,3.65,2021-10-06 19:01:00 UTC
829,1008135301,Match Odds,false,1.29,3.65,2021-10-06 22:01:00 UTC
908,1008135301,Match Odds,false,1.29,3.65,2021-10-07 07:01:00 UTC
711,1008135301,Match Odds,false,1.29,3.65,2021-10-06 16:01:00 UTC
939,1008135301,Match Odds,false,1.29,3.65,2021-10-07 10:01:00 UTC
73,1008104536,Match Odds,false,1.25,3.9,2021-09-28 10:01:00 UTC
489,1008104536,Match Odds,false,1.25,3.9,2021-09-28 10:01:00 UTC
1013,1008136179,Match Odds,false,1.26,3.9,2021-10-07 16:01:00 UTC
719,1008135484,Match Odds,false,1.23,3.9,2021-10-06 16:01:00 UTC
86,1008083457,Match Odds,false,1.23,3.9,2021-09-22 07:01:00 UTC
205,1008109787,Match Odds,false,1.24,3.9,2021-09-29 13:01:00 UTC
198,1008083569,Match Odds,false,1.2,4.3,2021-09-19 04:01:00 UTC
309,1008083568,Match Odds,false,1.2,4.3,2021-09-19 10:01:00 UTC
677,1008136320,Match Odds,false,1.21,4.3,2021-10-06 13:01:00 UTC
700,1008136320,Match Odds,false,1.21,4.3,2021-10-06 16:01:00 UTC
477,1008103716,Match Odds,false,1.23,4.3,2021-09-28 07:01:00 UTC
320,1008103716,Match Odds,false,1.23,4.3,2021-09-28 07:01:00 UTC
148,1008113743,Match Odds,false,1.19,4.8,2021-09-30 10:01:00 UTC
295,1008025358,Match Odds,false,1.16,5.3,2021-09-04 16:01:00 UTC
177,1008103736,Match Odds,false,1.13,5.8,2021-09-28 16:01:00 UTC
822,1008135312,Match Odds,false,1.13,5.8,2021-10-06 22:01:00 UTC
494,1008103736,Match Odds,false,1.13,5.8,2021-09-28 16:01:00 UTC
224,1008116613,Match Odds,false,1.12,5.8,2021-09-30 10:01:00 UTC
619,1008132610,Match Odds,false,4.5,1.2,2021-10-05 19:01:00 UTC
577,1008128831,Match Odds,false,4.5,1.2,2021-10-04 13:01:00 UTC
1020,1008139203,Match Odds,false,2.75,1.45,2021-10-07 16:01:00 UTC
520,1008123986,Match Odds,false,2.75,1.45,2021-10-02 19:01:00 UTC
508,1008123986,Match Odds,false,2.75,1.45,2021-10-02 13:01:00 UTC
513,1008123986,Match Odds,false,2.75,1.45,2021-10-02 16:01:00 UTC
591,1008132595,Match Odds,false,2.65,1.45,2021-10-05 16:01:00 UTC
437,1008117587,Match Odds,false,2.7,1.45,2021-10-01 16:01:00 UTC
414,1008117587,Match Odds,false,2.7,1.45,2021-10-01 10:01:00 UTC
230,1008092020,Match Odds,false,2.7,1.45,2021-09-23 10:01:00 UTC
385,1008117587,Match Odds,false,2.7,1.45,2021-10-01 04:01:00 UTC
363,1008117587,Match Odds,false,2.7,1.45,2021-09-30 19:01:00 UTC
378,1008117587,Match Odds,false,2.7,1.45,2021-09-30 22:01:00 UTC
409,1008117587,Match Odds,false,2.7,1.45,2021-10-01 07:01:00 UTC
424,1008117587,Match Odds,false,2.7,1.45,2021-10-01 13:01:00 UTC
1004,1008136173,Match Odds,false,2.15,1.7,2021-10-07 13:01:00 UTC
110,1008108634,Match Odds,false,2.17,1.7,2021-09-28 22:01:00 UTC
286,1008018842,Match Odds,false,2.06,1.7,2021-09-02 19:01:00 UTC
179,1008106338,Match Odds,false,2.1,1.7,2021-09-29 19:01:00 UTC
496,1008103737,Match Odds,false,2.1,1.7,2021-09-28 19:01:00 UTC
1284,1008136568,Match Odds,false,2.1,1.7,2021-10-08 04:01:00 UTC
1182,1008136568,Match Odds,false,2.1,1.7,2021-10-07 22:01:00 UTC
1019,1008136568,Match Odds,false,2.1,1.7,2021-10-07 16:01:00 UTC
1118,1008136568,Match Odds,false,2.1,1.7,2021-10-07 19:01:00 UTC
76,1008103737,Match Odds,false,2.1,1.7,2021-09-28 19:01:00 UTC
981,1008136177,Match Odds,false,1.86,1.95,2021-10-07 13:01:00 UTC
33,1008104595,Match Odds,false,1.8,1.95,2021-09-27 10:01:00 UTC
131,1008083934,Match Odds,false,1.8,1.95,2021-09-22 07:01:00 UTC
493,1008106339,Match Odds,false,1.58,2.28,2021-09-28 19:01:00 UTC
171,1008106339,Match Odds,false,1.58,2.28,2021-09-28 19:01:00 UTC
564,1008131761,Match Odds,false,5.25,1.14,2021-10-05 16:01:00 UTC
185,1008081420,Match Odds,false,5.5,1.14,2021-09-19 04:01:00 UTC
790,1008136412,Match Odds,false,5.75,1.14,2021-10-06 19:01:00 UTC
332,1008113759,Match Odds,false,2.25,1.64,2021-09-30 13:01:00 UTC
573,1008136410,Match Odds,false,2.25,1.64,2021-10-06 07:01:00 UTC
646,1008136410,Match Odds,false,2.25,1.64,2021-10-06 10:01:00 UTC
360,1008113759,Match Odds,false,2.25,1.64,2021-09-30 19:01:00 UTC
771,1008136178,Match Odds,false,2.25,1.64,2021-10-06 19:01:00 UTC
751,1008136178,Match Odds,false,2.25,1.64,2021-10-06 16:01:00 UTC
343,1008113759,Match Odds,false,2.25,1.64,2021-09-30 16:01:00 UTC
1023,1008139650,Match Odds,false,2.28,1.64,2021-10-07 16:01:00 UTC
1164,1008139650,Match Odds,false,2.28,1.64,2021-10-07 19:01:00 UTC
1250,1008139650,Match Odds,false,2.28,1.64,2021-10-08 04:01:00 UTC
1233,1008139650,Match Odds,false,2.28,1.64,2021-10-07 22:01:00 UTC
204,1008097133,Match Odds,false,2.2,1.64,2021-09-24 04:01:00 UTC
136,1008106257,Match Odds,false,1.84,1.89,2021-09-27 07:01:00 UTC
798,1008136321,Match Odds,false,1.64,2.16,2021-10-06 19:01:00 UTC
618,1008132665,Match Odds,false,1.64,2.16,2021-10-05 19:01:00 UTC
302,1008115478,Match Odds,false,1.64,2.16,2021-09-30 10:01:00 UTC
203,1008104594,Match Odds,false,7.5,1.08,2021-09-30 10:01:00 UTC
53,1008114675,Match Odds,false,7.5,1.08,2021-09-30 04:01:00 UTC
841,1008135316,Match Odds,false,8,1.08,2021-10-06 22:01:00 UTC
48,1008083452,Match Odds,false,8,1.08,2021-09-20 10:01:00 UTC
1229,1008136408,Match Odds,false,8.5,1.08,2021-10-07 22:01:00 UTC
442,1008117587,Match Odds,false,3.15,1.33,2021-10-01 19:01:00 UTC
365,1008117191,Match Odds,false,3.2,1.33,2021-09-30 19:01:00 UTC
736,1008135317,Match Odds,false,3.35,1.33,2021-10-06 16:01:00 UTC
674,1008135317,Match Odds,false,3.35,1.33,2021-10-06 13:01:00 UTC
1027,1008136403,Match Odds,false,3.35,1.33,2021-10-07 16:01:00 UTC
989,1008136403,Match Odds,false,3.35,1.33,2021-10-07 13:01:00 UTC
392,1008119053,Match Odds,false,2.38,1.58,2021-10-01 04:01:00 UTC
723,1008136184,Match Odds,false,2.4,1.58,2021-10-06 16:01:00 UTC
1091,1008136184,Match Odds,false,2.4,1.58,2021-10-07 16:01:00 UTC
796,1008136184,Match Odds,false,2.4,1.58,2021-10-06 19:01:00 UTC
104,1008074500,Match Odds,false,2.3,1.58,2021-09-17 04:01:00 UTC
621,1008128822,Match Odds,false,2.33,1.58,2021-10-04 16:01:00 UTC
1142,1008135301,Match Odds,false,2.33,1.58,2021-10-07 19:01:00 UTC
207,1008092632,Match Odds,false,2.35,1.58,2021-09-22 13:01:00 UTC
130,1008081464,Match Odds,false,13,1.02,2021-09-19 10:01:00 UTC
1195,1008136403,Match Odds,false,17,1.02,2021-10-07 22:01:00 UTC
184,1008091103,Match Odds,false,17,1.02,2021-09-22 10:01:00 UTC
2,1008034182,Match Odds,false,20,1.02,2021-09-06 07:01:00 UTC
935,1008135305,Match Odds,false,2.55,1.52,2021-10-07 10:01:00 UTC
218,1008100846,Match Odds,false,2.55,1.52,2021-09-25 07:01:00 UTC
895,1008135305,Match Odds,false,2.55,1.52,2021-10-07 07:01:00 UTC
873,1008135305,Match Odds,false,2.55,1.52,2021-10-07 04:01:00 UTC
840,1008135305,Match Odds,false,2.55,1.52,2021-10-06 22:01:00 UTC
979,1008135305,Match Odds,false,2.55,1.52,2021-10-07 13:01:00 UTC
785,1008135305,Match Odds,false,2.55,1.52,2021-10-06 19:01:00 UTC
762,1008135305,Match Odds,false,2.55,1.52,2021-10-06 16:01:00 UTC
574,1008135305,Match Odds,false,2.55,1.52,2021-10-05 22:01:00 UTC
423,1008119285,Match Odds,false,2.55,1.52,2021-10-01 13:01:00 UTC
640,1008136412,Match Odds,false,2.55,1.52,2021-10-06 10:01:00 UTC
98,1008015842,Match Odds,false,2,1.77,2021-09-01 16:01:00 UTC
132,1008099992,Match Odds,false,1.96,1.77,2021-09-25 04:01:00 UTC
176,1008088078,Match Odds,false,2.05,1.77,2021-09-21 04:01:00 UTC
34,1008083567,Match Odds,false,1.97,1.77,2021-09-19 10:01:00 UTC
221,1008021992,Match Odds,false,1.66,2.17,2021-09-03 19:01:00 UTC
615,1008135484,Match Odds,false,1.67,2.17,2021-10-06 07:01:00 UTC
680,1008135484,Match Odds,false,1.67,2.17,2021-10-06 13:01:00 UTC
977,1008136182,Match Odds,false,1.68,2.17,2021-10-07 13:01:00 UTC
932,1008136182,Match Odds,false,1.68,2.17,2021-10-07 10:01:00 UTC
896,1008136182,Match Odds,false,1.68,2.17,2021-10-07 07:01:00 UTC
859,1008136182,Match Odds,false,1.68,2.17,2021-10-07 04:01:00 UTC
248,1008074860,Match Odds,false,4,1.21,2021-09-17 13:01:00 UTC
125,1008015092,Match Odds,false,4.35,1.21,2021-09-01 22:01:00 UTC
1198,1008139230,Match Odds,false,4.6,1.21,2021-10-07 22:01:00 UTC
1291,1008139230,Match Odds,false,4.6,1.21,2021-10-08 04:01:00 UTC
1275,1008136564,Match Odds,false,2.65,1.46,2021-10-08 04:01:00 UTC
1202,1008136564,Match Odds,false,2.65,1.46,2021-10-07 22:01:00 UTC
1041,1008136564,Match Odds,false,2.65,1.46,2021-10-07 16:01:00 UTC
1138,1008136564,Match Odds,false,2.65,1.46,2021-10-07 19:01:00 UTC
355,1008114250,Match Odds,false,2.14,1.71,2021-09-30 19:01:00 UTC
1173,1008139646,Match Odds,false,2.14,1.71,2021-10-07 19:01:00 UTC
690,1008135316,Match Odds,false,2.14,1.71,2021-10-06 13:01:00 UTC
702,1008135316,Match Odds,false,2.14,1.71,2021-10-06 16:01:00 UTC
206,1008113227,Match Odds,false,2.14,1.71,2021-09-29 04:01:00 UTC
1069,1008139646,Match Odds,false,2.14,1.71,2021-10-07 16:01:00 UTC
1144,1008139108,Match Odds,false,1.84,1.96,2021-10-07 19:01:00 UTC
1217,1008139108,Match Odds,false,1.84,1.96,2021-10-07 22:01:00 UTC
1078,1008139108,Match Odds,false,1.84,1.96,2021-10-07 16:01:00 UTC
407,1008121200,Match Odds,false,1.84,1.96,2021-10-01 07:01:00 UTC
1241,1008139108,Match Odds,false,1.84,1.96,2021-10-08 04:01:00 UTC
418,1008121200,Match Odds,false,1.84,1.96,2021-10-01 10:01:00 UTC
425,1008121200,Match Odds,false,1.84,1.96,2021-10-01 13:01:00 UTC
384,1008121200,Match Odds,false,1.84,1.96,2021-10-01 04:01:00 UTC
678,1008135313,Match Odds,false,1.84,1.96,2021-10-06 13:01:00 UTC
565,1008136193,Match Odds,false,1.81,1.96,2021-10-06 07:01:00 UTC
658,1008136193,Match Odds,false,1.81,1.96,2021-10-06 10:01:00 UTC
701,1008136193,Match Odds,false,1.81,1.96,2021-10-06 16:01:00 UTC
1062,1008136570,Match Odds,false,1.6,2.3,2021-10-07 16:01:00 UTC
16,1008104597,Match Odds,false,1.6,2.3,2021-09-29 13:01:00 UTC
1107,1008136570,Match Odds,false,1.6,2.3,2021-10-07 19:01:00 UTC
122,1008019072,Match Odds,false,1.6,2.3,2021-09-02 19:01:00 UTC
1219,1008136570,Match Odds,false,1.6,2.3,2021-10-07 22:01:00 UTC
1278,1008136570,Match Odds,false,1.6,2.3,2021-10-08 04:01:00 UTC
1134,1008136182,Match Odds,false,1.62,2.3,2021-10-07 19:01:00 UTC
1277,1008139647,Match Odds,false,1.62,2.3,2021-10-08 04:01:00 UTC
339,1008110863,Match Odds,false,1.62,2.3,2021-09-30 13:01:00 UTC
1015,1008136182,Match Odds,false,1.62,2.3,2021-10-07 16:01:00 UTC
1127,1008139647,Match Odds,false,1.62,2.3,2021-10-07 19:01:00 UTC
1037,1008139647,Match Odds,false,1.62,2.3,2021-10-07 16:01:00 UTC
346,1008110863,Match Odds,false,1.62,2.3,2021-09-30 16:01:00 UTC
1236,1008139647,Match Odds,false,1.62,2.3,2021-10-07 22:01:00 UTC
546,1008128828,Match Odds,false,1.5,2.55,2021-10-04 19:01:00 UTC
1221,1008138562,Match Odds,false,1.52,2.55,2021-10-07 22:01:00 UTC
35,1008104249,Match Odds,false,1.52,2.55,2021-09-26 16:01:00 UTC
800,1008135299,Match Odds,false,1.52,2.55,2021-10-06 19:01:00 UTC
831,1008135299,Match Odds,false,1.52,2.55,2021-10-06 22:01:00 UTC
1070,1008135299,Match Odds,false,1.52,2.55,2021-10-07 16:01:00 UTC
1251,1008138562,Match Odds,false,1.52,2.55,2021-10-08 04:01:00 UTC
899,1008135299,Match Odds,false,1.52,2.55,2021-10-07 07:01:00 UTC
1177,1008138562,Match Odds,false,1.52,2.55,2021-10-07 19:01:00 UTC
600,1008135299,Match Odds,false,1.52,2.55,2021-10-05 22:01:00 UTC
969,1008135299,Match Odds,false,1.52,2.55,2021-10-07 13:01:00 UTC
1052,1008138562,Match Odds,false,1.52,2.55,2021-10-07 16:01:00 UTC
1030,1008136181,Match Odds,false,1.52,2.55,2021-10-07 16:01:00 UTC
714,1008135299,Match Odds,false,1.52,2.55,2021-10-06 16:01:00 UTC
971,1008136181,Match Odds,false,1.52,2.55,2021-10-07 13:01:00 UTC
870,1008135299,Match Odds,false,1.52,2.55,2021-10-07 04:01:00 UTC
930,1008135299,Match Odds,false,1.52,2.55,2021-10-07 10:01:00 UTC
1155,1008136407,Match Odds,false,1.48,2.55,2021-10-07 19:01:00 UTC
770,1008136181,Match Odds,false,1.44,2.8,2021-10-06 19:01:00 UTC
757,1008136181,Match Odds,false,1.44,2.8,2021-10-06 16:01:00 UTC
369,1008119546,Match Odds,false,1.44,2.8,2021-09-30 19:01:00 UTC
380,1008119546,Match Odds,false,1.44,2.8,2021-09-30 22:01:00 UTC
386,1008119546,Match Odds,false,1.44,2.8,2021-10-01 04:01:00 UTC
928,1008136181,Match Odds,false,1.45,2.8,2021-10-07 10:01:00 UTC
629,1008128821,Match Odds,false,1.4,2.8,2021-10-04 19:01:00 UTC
610,1008132388,Match Odds,false,1.42,2.8,2021-10-05 16:01:00 UTC
865,1008135304,Match Odds,false,1.38,3.05,2021-10-07 04:01:00 UTC
920,1008135304,Match Odds,false,1.38,3.05,2021-10-07 07:01:00 UTC
753,1008136186,Match Odds,false,1.38,3.05,2021-10-06 16:01:00 UTC
748,1008136174,Match Odds,false,1.38,3.05,2021-10-06 16:01:00 UTC
942,1008135304,Match Odds,false,1.38,3.05,2021-10-07 10:01:00 UTC
808,1008135304,Match Odds,false,1.38,3.05,2021-10-06 19:01:00 UTC
792,1008136174,Match Odds,false,1.38,3.05,2021-10-06 19:01:00 UTC
838,1008135304,Match Odds,false,1.38,3.05,2021-10-06 22:01:00 UTC
718,1008135304,Match Odds,false,1.38,3.05,2021-10-06 16:01:00 UTC
455,1008123666,Match Odds,false,1.38,3.05,2021-10-01 22:01:00 UTC
998,1008135304,Match Odds,false,1.38,3.05,2021-10-07 13:01:00 UTC
504,1008123535,Match Odds,false,1.38,3.05,2021-10-02 10:01:00 UTC
768,1008136186,Match Odds,false,1.38,3.05,2021-10-06 19:01:00 UTC
113,1008094249,Match Odds,false,1.34,3.05,2021-09-23 10:01:00 UTC
447,1008121290,Match Odds,false,1.36,3.05,2021-10-01 19:01:00 UTC
435,1008121290,Match Odds,false,1.36,3.05,2021-10-01 16:01:00 UTC
459,1008121290,Match Odds,false,1.36,3.05,2021-10-02 04:01:00 UTC
510,1008121290,Match Odds,false,1.36,3.05,2021-10-02 13:01:00 UTC
499,1008121290,Match Odds,false,1.36,3.05,2021-10-02 10:01:00 UTC
235,1008101095,Match Odds,false,1.36,3.05,2021-09-25 10:01:00 UTC
452,1008121290,Match Odds,false,1.36,3.05,2021-10-01 22:01:00 UTC
465,1008121290,Match Odds,false,1.36,3.05,2021-10-02 07:01:00 UTC
100,1008097132,Match Odds,false,1.32,3.3,2021-09-24 07:01:00 UTC
252,1008104535,Match Odds,false,1.32,3.3,2021-09-27 07:01:00 UTC
814,1008136188,Match Odds,false,1.33,3.3,2021-10-06 19:01:00 UTC
746,1008136188,Match Odds,false,1.33,3.3,2021-10-06 16:01:00 UTC
322,1008106258,Match Odds,false,1.33,3.3,2021-09-26 22:01:00 UTC
1231,1008136188,Match Odds,false,1.33,3.3,2021-10-07 22:01:00 UTC
1162,1008136188,Match Odds,false,1.33,3.3,2021-10-07 19:01:00 UTC
1248,1008136188,Match Odds,false,1.33,3.3,2021-10-08 04:01:00 UTC
1021,1008136188,Match Odds,false,1.33,3.3,2021-10-07 16:01:00 UTC
1101,1008135304,Match Odds,false,1.34,3.3,2021-10-07 16:01:00 UTC
633,1008132597,Match Odds,false,1.28,3.55,2021-10-05 16:01:00 UTC
590,1008132386,Match Odds,false,1.29,3.55,2021-10-05 19:01:00 UTC
428,1008117668,Match Odds,false,1.3,3.55,2021-10-01 13:01:00 UTC
436,1008117668,Match Odds,false,1.3,3.55,2021-10-01 16:01:00 UTC
415,1008120571,Match Odds,false,1.27,3.8,2021-10-01 10:01:00 UTC
394,1008120571,Match Odds,false,1.27,3.8,2021-10-01 04:01:00 UTC
404,1008120571,Match Odds,false,1.27,3.8,2021-10-01 07:01:00 UTC
381,1008120571,Match Odds,false,1.27,3.8,2021-09-30 22:01:00 UTC
236,1008106267,Match Odds,false,1.24,3.8,2021-09-27 10:01:00 UTC
742,1008135313,Match Odds,false,1.22,4.1,2021-10-06 16:01:00 UTC
18,1008075061,Match Odds,false,1.23,4.1,2021-09-17 13:01:00 UTC
604,1008136409,Match Odds,false,1.24,4.1,2021-10-06 07:01:00 UTC
766,1008136320,Match Odds,false,1.19,4.35,2021-10-06 19:01:00 UTC
170,1008103291,Match Odds,false,1.19,4.35,2021-09-26 10:01:00 UTC
246,1008016198,Match Odds,false,1.2,4.35,2021-09-01 16:01:00 UTC
215,1008101862,Match Odds,false,1.22,4.35,2021-09-25 19:01:00 UTC
297,1008083460,Match Odds,false,1.19,4.6,2021-09-21 07:01:00 UTC
94,1008087148,Match Odds,false,1.18,4.6,2021-09-22 04:01:00 UTC
40,1008101782,Match Odds,false,1.18,4.6,2021-09-25 19:01:00 UTC
14,1008021975,Match Odds,false,1.16,5.1,2021-09-03 16:01:00 UTC
181,1008076186,Match Odds,false,1.18,5.1,2021-09-18 07:01:00 UTC
199,1008103713,Match Odds,false,1.14,5.6,2021-09-28 04:01:00 UTC
482,1008103713,Match Odds,false,1.14,5.6,2021-09-28 04:01:00 UTC
860,1008139611,Match Odds,false,1.16,5.6,2021-10-07 04:01:00 UTC
167,1008104286,Match Odds,false,1.14,6.1,2021-09-26 16:01:00 UTC
6,1008113338,Match Odds,false,1.11,6.1,2021-09-29 13:01:00 UTC
74,1008083465,Match Odds,false,1.12,6.1,2021-09-20 16:01:00 UTC
781,1008136183,Match Odds,false,5.75,1.15,2021-10-06 19:01:00 UTC
495,1008106927,Match Odds,false,5.3,1.15,2021-09-27 22:01:00 UTC
60,1008106927,Match Odds,false,5.3,1.15,2021-09-27 22:01:00 UTC
1279,1008136183,Match Odds,false,5.6,1.15,2021-10-08 04:01:00 UTC
1068,1008136183,Match Odds,false,5.6,1.15,2021-10-07 16:01:00 UTC
1172,1008136183,Match Odds,false,5.6,1.15,2021-10-07 19:01:00 UTC
1212,1008136183,Match Odds,false,5.6,1.15,2021-10-07 22:01:00 UTC
127,1008106938,Match Odds,false,5.6,1.15,2021-09-28 19:01:00 UTC
596,1008132687,Match Odds,false,5.4,1.15,2021-10-05 19:01:00 UTC
341,1008114132,Match Odds,false,3,1.4,2021-09-30 16:01:00 UTC
631,1008135307,Match Odds,false,3,1.4,2021-10-06 07:01:00 UTC
1032,1008139114,Match Odds,false,3,1.4,2021-10-07 16:01:00 UTC
120,1008114132,Match Odds,false,3,1.4,2021-09-30 10:01:00 UTC
327,1008114132,Match Odds,false,3,1.4,2021-09-30 13:01:00 UTC
693,1008135307,Match Odds,false,3,1.4,2021-10-06 13:01:00 UTC
1159,1008139114,Match Odds,false,3,1.4,2021-10-07 19:01:00 UTC
1194,1008140248,Match Odds,false,3,1.4,2021-10-07 22:01:00 UTC
1188,1008139114,Match Odds,false,3,1.4,2021-10-07 22:01:00 UTC
358,1008114132,Match Odds,false,3,1.4,2021-09-30 19:01:00 UTC
1244,1008139114,Match Odds,false,3,1.4,2021-10-08 04:01:00 UTC
732,1008135307,Match Odds,false,3,1.4,2021-10-06 16:01:00 UTC
1273,1008140248,Match Odds,false,3,1.4,2021-10-08 04:01:00 UTC
502,1008123986,Match Odds,false,3,1.4,2021-10-02 10:01:00 UTC
663,1008135307,Match Odds,false,3,1.4,2021-10-06 10:01:00 UTC
1056,1008136174,Match Odds,false,2.88,1.4,2021-10-07 16:01:00 UTC
611,1008132594,Match Odds,false,2.88,1.4,2021-10-05 16:01:00 UTC
117,1008108791,Match Odds,false,2.88,1.4,2021-09-29 07:01:00 UTC
271,1008084527,Match Odds,false,2.8,1.4,2021-09-22 07:01:00 UTC
330,1008112816,Match Odds,false,2.8,1.4,2021-09-30 13:01:00 UTC
298,1008088828,Match Odds,false,2.8,1.4,2021-09-23 07:01:00 UTC
273,1008096993,Match Odds,false,2.95,1.4,2021-09-24 07:01:00 UTC
210,1008104194,Match Odds,false,2.14,1.65,2021-09-26 16:01:00 UTC
551,1008128837,Match Odds,false,2.15,1.65,2021-10-04 19:01:00 UTC
194,1008108796,Match Odds,false,2.18,1.65,2021-09-28 16:01:00 UTC
487,1008108796,Match Odds,false,2.18,1.65,2021-09-28 16:01:00 UTC
645,1008136171,Match Odds,false,2.2,1.65,2021-10-06 10:01:00 UTC
685,1008136171,Match Odds,false,2.2,1.65,2021-10-06 13:01:00 UTC
813,1008135309,Match Odds,false,2.2,1.65,2021-10-06 19:01:00 UTC
634,1008135314,Match Odds,false,1.9,1.9,2021-10-06 07:01:00 UTC
61,1008103298,Match Odds,false,1.9,1.9,2021-09-26 10:01:00 UTC
1084,1008139613,Match Odds,false,1.9,1.9,2021-10-07 16:01:00 UTC
730,1008135314,Match Odds,false,1.9,1.9,2021-10-06 16:01:00 UTC
686,1008135314,Match Odds,false,1.9,1.9,2021-10-06 13:01:00 UTC
643,1008135313,Match Odds,false,1.9,1.9,2021-10-06 10:01:00 UTC
985,1008139613,Match Odds,false,1.9,1.9,2021-10-07 13:01:00 UTC
767,1008135314,Match Odds,false,1.9,1.9,2021-10-06 19:01:00 UTC
894,1008139613,Match Odds,false,1.9,1.9,2021-10-07 07:01:00 UTC
956,1008139613,Match Odds,false,1.9,1.9,2021-10-07 10:01:00 UTC
451,1008122750,Match Odds,false,1.85,1.9,2021-10-01 22:01:00 UTC
432,1008122750,Match Odds,false,1.85,1.9,2021-10-01 16:01:00 UTC
154,1008103297,Match Odds,false,1.85,1.9,2021-09-26 10:01:00 UTC
462,1008122750,Match Odds,false,1.85,1.9,2021-10-02 04:01:00 UTC
446,1008122750,Match Odds,false,1.85,1.9,2021-10-01 19:01:00 UTC
1288,1008136582,Match Odds,false,1.86,1.9,2021-10-08 04:01:00 UTC
214,1008028814,Match Odds,false,1.86,1.9,2021-09-05 19:01:00 UTC
1224,1008136582,Match Odds,false,1.86,1.9,2021-10-07 22:01:00 UTC
255,1008103718,Match Odds,false,1.65,2.18,2021-09-27 10:01:00 UTC
1026,1008139652,Match Odds,false,1.68,2.18,2021-10-07 16:01:00 UTC
887,1008136172,Match Odds,false,1.68,2.18,2021-10-07 07:01:00 UTC
1150,1008139652,Match Odds,false,1.68,2.18,2021-10-07 19:01:00 UTC
864,1008136172,Match Odds,false,1.68,2.18,2021-10-07 04:01:00 UTC
1218,1008139652,Match Odds,false,1.68,2.18,2021-10-07 22:01:00 UTC
518,1008125767,Match Odds,false,1.57,2.43,2021-10-02 19:01:00 UTC
